Ref#;Gebouw NL;Gebouw EN;Gebouw ID;Afkorting NL;Afkorting EN;Etage;Vastgoednr;Kamernr;Kamer ID;Ruimtenaam NL;Ruimtenaam EN;Soort studieplek;Email adres gebouw;Email adres onderwijszaal;Breedtegraad;Lengtegraad;Type Studieplek;Totaal aantal studieplekken;Aantal tafels;Aantal stoelen per tafel;Verstelbare stoel;Vaste stoel;Overige zitplek;Waarvan te gebruiken als individuele studieplek;Beschikbaarheid voor zelfstudie;Mate van stilte;Reserveerbaar voor zelfstudie;Daglicht;Stroompunt;Ethernet;Vaste PC;Whiteboard;Smartboard;Presentatiescherm;Afstand tot coffeecorner/ automaat;Afstand tot printer;Afstand tot toilet;Toegewezen aan project/groep;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00260;35 - Drebbelweg;35 - Education Building 35;35 - Drebbelweg;DW;DW;1e verdieping;35.00.01.800;1.800;1.800;GANG;Corridor;aanlandstudieplek;Building-35@tudelft.nl;;51.999086;4.371394;B;30;10;2;0;16;14;14;1;rustig;nee;ja;ja (<1 pp);nee;nee;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00261;35 - Drebbelweg;35 - Education Building 35;35 - Drebbelweg;DW;DW;1e verdieping;35.00.01.807;1.807;1.807;GANG;Corridor;aanlandstudieplek / groepswerkplek;Building-35@tudelft.nl;;51.999100;4.371846;B;18;2;9;0;18;0;18;1;rustig;nee;nee;ja (<1 pp);nee;nee;ja;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00262;35 - Drebbelweg;35 - Education Building 35;35 - Drebbelweg;DW;DW;begane grond;35.00.00.010;0.010;0.010;STUDIERUIMTE;Study Spot;onderwijsruimte;Building-35@tudelft.nl;Room-35.0.010@tudelft.nl;51.998897;4.371182;B;56;14;3;42;0;0;28;2;rustig;nee;ja;ja (>/= 1 pp);ja;nee;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00263;35 - Drebbelweg;35 - Education Building 35;35 - Drebbelweg;DW;DW;begane grond;35.00.00.010;0.010;0.010;STUDIERUIMTE;Study Spot;onderwijsruimte;Building-35@tudelft.nl;Room-35.0.010@tudelft.nl;51.998897;4.371182;A;56;28;2;53;0;0;56;2;rustig;nee;ja;ja (>/= 1 pp);ja;ja;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00264;35 - Drebbelweg;35 - Education Building 35;35 - Drebbelweg;DW;DW;begane grond;35.00.00.011;0.011;0.011;STUDIERUIMTE;Study Spot;onderwijsruimte;Building-35@tudelft.nl;Room-35.0.011@tudelft.nl;51.998826;4.370869;B;6;6;1;4;2;0;6;2;rustig;nee;ja;ja (>/= 1 pp);ja;nee;nee;nee;nee;>25m;0-25m;>25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00265;34 - 3mE;34 - Mechanical, Maritime and Materials Engineering;34 - 3mE;3mE;3mE;1e verdieping;34.01.01.320;A-1-320;A-1-320;WACHTRUIMTE;Waiting room;informeel zitje;Building-34@tudelft.nl;;52.001140;4.371737;C;12;3;4;0;13;4;3;1;rustig;nee;nee;ja (<1 pp);ja;nee;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00266;34 - 3mE;34 - Mechanical, Maritime and Materials Engineering;34 - 3mE;3mE;3mE;1e verdieping;34.03.01.010;C-1-010;C-1-010;STUDIERUIMTE - werkplekken bij raam;Study Spot;aanlandstudieplek;Building-34@tudelft.nl;;52.001591;4.371567;B;16;16;1;0;16;0;16;1;rustig;nee;ja;ja (>/= 1 pp);nee;nee;nee;nee;nee;>25m;>25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00267;34 - 3mE;34 - Mechanical, Maritime and Materials Engineering;34 - 3mE;3mE;3mE;tussenverdieping 1e;34.03.T1.010;C-T1-010;C-T1-010;STUDIERUIMTE;Study Spot;aanlandstudieplek;Building-34@tudelft.nl;;52.001591;4.371567;B;16;16;1;0;16;0;16;1;rustig;nee;ja;ja (>/= 1 pp);nee;nee;nee;nee;nee;>25m;>25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00268;34 - 3mE;34 - Mechanical, Maritime and Materials Engineering;34 - 3mE;3mE;3mE;1e verdieping;34.03.01.801;C-1-801;C-1-801;STUDIERUIMTE - groepsplekken;Study Spot;onderwijsruimte;Building-34@tudelft.nl;;52.001591;4.371567;B;72;9;8;0;72;0;36;2;rustig;nee;ja;ja (>/= 1 pp);ja;nee;ja;nee;nee;>25m;>25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00269;34 - 3mE;34 - Mechanical, Maritime and Materials Engineering;34 - 3mE;3mE;3mE;1e verdieping;34.05.01.806;E-1-806;E-1-806;STUDIERUIMTE;Study Spot;onderwijsruimte;Building-34@tudelft.nl;;52.000461;4.372337;B;72;9;8;0;72;0;36;2;rustig;nee;ja;ja (>/= 1 pp);ja;nee;ja;nee;nee;>25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00270;34 - 3mE;34 - Mechanical, Maritime and Materials Engineering;34 - 3mE;3mE;3mE;1e verdieping;34.05.01.450;E-1-450;E-1-450;STUDIERUIMTE;Study Spot;aanlandstudieplek;Building-34@tudelft.nl;;52.000461;4.372337;B;16;1;16;16;0;0;16;1;rustig;nee;ja;ja (>/= 1 pp);nee;nee;nee;nee;nee;>25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00271;34 - 3mE;34 - Mechanical, Maritime and Materials Engineering;34 - 3mE;3mE;3mE;tussenverdieping 1e;34.05.T1.450;E-T1-450;E-T1-450;STUDIERUIMTE;Study Spot;aanlandstudieplek;Building-34@tudelft.nl;;52.000461;4.372337;B;16;1;16;16;0;0;16;1;rustig;nee;ja;ja (>/= 1 pp);nee;nee;nee;nee;nee;>25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00272;34 - 3mE;34 - Mechanical, Maritime and Materials Engineering;34 - 3mE;3mE;3mE;1e verdieping;34.06.01.801;F-1-801;F-1-801;GANG;Corridor;aanlandstudieplek / groepswerkplek;Building-34@tudelft.nl;;52.000561;4.372071;B;5;1;5;0;5;0;2;1;rustig;nee;nee;ja (<1 pp);nee;ja;nee;nee;nee;>25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00273;34 - 3mE;34 - Mechanical, Maritime and Materials Engineering;34 - 3mE;3mE;3mE;4e verdieping;34.03.04.180;C-4-180;C-4-180;STUDIERUIMTE;Study Spot;concentratiestudieplek;Building-34@tudelft.nl;;52.001822;4.371453;A;80;16;5;80;0;0;80;1;stil;nee;ja;ja (>/= 1 pp);ja;nee;nee;nee;nee;0-25m;0-25m;0-25m;ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00274;34 - 3mE;34 - Mechanical, Maritime and Materials Engineering;34 - 3mE;3mE;3mE;4e verdieping;34.03.04.330;C-4-330;C-4-330;GROEPSRUIMTE;Group room;groepswerkplek;Building-34@tudelft.nl;;52.001899;4.371707;B;5;1;5;5;0;0;5;1;rustig;ja;ja;ja (>/= 1 pp);ja;nee;nee;nee;nee;>25m;>25m;>25m;ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00275;34 - 3mE;34 - Mechanical, Maritime and Materials Engineering;34 - 3mE;3mE;3mE;4e verdieping;34.03.04.340;C-4-340;C-4-340;GROEPSRUIMTE;Group room;groepswerkplek;Building-34@tudelft.nl;;52.001899;4.371707;B;5;1;5;5;0;0;5;1;rustig;ja;ja;ja (>/= 1 pp);ja;nee;nee;nee;nee;>25m;>25m;>25m;ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00276;34 - 3mE;34 - Mechanical, Maritime and Materials Engineering;34 - 3mE;3mE;3mE;4e verdieping;34.05.04.180;E-4-180;E-4-180;STUDIERUIMTE;Study Spot;concentratiestudieplek;Building-34@tudelft.nl;;52.000722;4.372185;A;80;16;5;80;0;0;80;1;stil;nee;ja;ja (>/= 1 pp);ja;ja;nee;nee;nee;>25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00277;34 - 3mE;34 - Mechanical, Maritime and Materials Engineering;34 - 3mE;3mE;3mE;4e verdieping;34.05.04.330;E-4-330;E-4-330;GROEPSRUIMTE;Group room;groepswerkplek;Building-34@tudelft.nl;;52.000799;4.372466;B;5;1;5;5;0;0;5;1;rustig;ja;ja;ja (>/= 1 pp);ja;nee;nee;nee;nee;>25m;>25m;>25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00278;34 - 3mE;34 - Mechanical, Maritime and Materials Engineering;34 - 3mE;3mE;3mE;4e verdieping;34.05.04.340;E-4-340;E-4-340;GROEPSRUIMTE;Group room;groepswerkplek;Building-34@tudelft.nl;;52.000799;4.372466;B;5;1;5;5;0;0;5;1;rustig;ja;ja;ja (>/= 1 pp);ja;nee;nee;nee;nee;>25m;>25m;>25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00279;34 - 3mE;34 - Mechanical, Maritime and Materials Engineering;34 - 3mE;3mE;3mE;begane grond;34.01.00.805;A-0-805;A-0-805;GANG - groepsplekken;Corridor;onderwijsruimte;Building-34@tudelft.nl;;52.000799;4.371138;B;105;15;7;0;105;7;60;2;rumoerig;nee;ja;ja (>/= 1 pp);ja;nee;ja;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00280;34 - 3mE;34 - Mechanical, Maritime and Materials Engineering;34 - 3mE;3mE;3mE;begane grond;34.02.00.150;B-0-150;B-0-150;STUDIERUIMTE - zitplek;Study Spot;onderwijsruimte;Building-34@tudelft.nl;;52.001299;4.371912;B;48;6;8;0;48;0;24;2;rustig;nee;ja;ja (>/= 1 pp);ja;ja;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00281;34 - 3mE;34 - Mechanical, Maritime and Materials Engineering;34 - 3mE;3mE;3mE;begane grond;34.02.00.170;B-0-170;B-0-170;GROEPSRUIMTE;Group room;groepswerkplek;Building-34@tudelft.nl;;52.001299;4.371912;B;8;1;8;0;8;0;4;1;rustig;ja;nee;ja (>/= 1 pp);ja;nee;ja;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00282;34 - 3mE;34 - Mechanical, Maritime and Materials Engineering;34 - 3mE;3mE;3mE;begane grond;34.02.00.180;B-0-180;B-0-180;STUDIERUIMTE - groepsplekken;Study Spot;onderwijsruimte;Building-34@tudelft.nl;;52.001299;4.371912;B;48;6;8;0;48;0;24;2;rustig;nee;ja;ja (>/= 1 pp);ja;ja;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00283;34 - 3mE;34 - Mechanical, Maritime and Materials Engineering;34 - 3mE;3mE;3mE;begane grond;34.03.00.010;C-0-010;C-0-010;STUDIERUIMTE - studieplekken;Study Spot;onderwijsruimte;Building-34@tudelft.nl;;52.001591;4.371567;B;104;13;8;0;104;0;52;2;rustig;nee;ja;ja (>/= 1 pp);nee;nee;ja;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00284;34 - 3mE;34 - Mechanical, Maritime and Materials Engineering;34 - 3mE;3mE;3mE;begane grond;34.03.T0.010;C-T0-010;C-T0-010;STUDIERUIMTE;Study Spot;aanlandstudieplek;Building-34@tudelft.nl;;52.001591;4.371567;B;16;1;16;16;0;0;16;1;rustig;nee;ja;ja (>/= 1 pp);nee;nee;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00285;34 - 3mE;34 - Mechanical, Maritime and Materials Engineering;34 - 3mE;3mE;3mE;begane grond;34.05.00.400;E-0-400;E-0-400;STUDIERUIMTE - groepsplekken;Study Spot;onderwijsruimte;Building-34@tudelft.nl;;52.000461;4.372337;B;64;8;8;0;64;0;32;2;rustig;nee;ja;ja (>/= 1 pp);nee;nee;ja;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00286;34 - 3mE;34 - Mechanical, Maritime and Materials Engineering;34 - 3mE;3mE;3mE;begane grond;34.05.00.450;E-0-450;E-0-450;STUDIERUIMTE - groepsplekken;Study Spot;onderwijsruimte;Building-34@tudelft.nl;;52.000461;4.372337;B;40;5;8;0;40;0;20;2;rustig;nee;ja;ja (>/= 1 pp);nee;nee;ja;nee;nee;>25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00287;34 - 3mE;34 - Mechanical, Maritime and Materials Engineering;34 - 3mE;3mE;3mE;begane grond;34.05.T0.450;E-T0-450;E-T0-450;STUDIERUIMTE;Study Spot;aanlandstudieplek;Building-34@tudelft.nl;;52.000461;4.372337;B;16;1;16;16;0;0;16;1;rustig;nee;ja;ja (>/= 1 pp);nee;nee;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00288;34 - 3mE;34 - Mechanical, Maritime and Materials Engineering;34 - 3mE;3mE;3mE;begane grond;34.07.00.050;G-0-050;G-0-050;STUDIERUIMTE - stilteruimte;Study Spot;concentratiestudieplek;Building-34@tudelft.nl;;52.000166;4.371881;A;56;7;8;56;0;0;42;1;stil;nee;nee;ja (>/= 1 pp);ja;nee;nee;nee;nee;>25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00289;34 - 3mE;34 - Mechanical, Maritime and Materials Engineering;34 - 3mE;3mE;3mE;begane grond;34.07.00.050;G-0-050;G-0-050;STUDIERUIMTE - stilteruimte;Study Spot;concentratiestudieplek;Building-34@tudelft.nl;;52.000166;4.371881;A;28;7;4;28;0;0;28;1;stil;nee;nee;ja (>/= 1 pp);ja;ja;nee;nee;nee;>25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00290;34 - 3mE;34 - Mechanical, Maritime and Materials Engineering;34 - 3mE;3mE;3mE;begane grond;34.07.00.080;G-0-080;G-0-080;GROEPSRUIMTE - projectruimte 1;Group room;groepswerkplek;Building-34@tudelft.nl;;52.000166;4.371881;B;6;1;6;0;6;0;6;1;rustig;ja;nee;ja (>/= 1 pp);ja;ja;ja;nee;nee;>25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00291;34 - 3mE;34 - Mechanical, Maritime and Materials Engineering;34 - 3mE;3mE;3mE;begane grond;34.07.00.100;G-0-100;G-0-100;GROEPSRUIMTE - projectruimte 2;Group room;groepswerkplek;Building-34@tudelft.nl;;52.000166;4.371881;B;6;1;6;0;6;0;3;1;rustig;ja;nee;ja (>/= 1 pp);ja;ja;nee;nee;nee;>25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00292;34 - 3mE;34 - Mechanical, Maritime and Materials Engineering;34 - 3mE;3mE;3mE;begane grond;34.07.00.120;G-0-120;G-0-120;GROEPSRUIMTE - projectruimte 3;Group room;groepswerkplek;Building-34@tudelft.nl;;52.000166;4.371881;B;6;1;6;0;6;0;3;1;rustig;ja;nee;ja (>/= 1 pp);ja;ja;nee;nee;nee;>25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00293;34 - 3mE;34 - Mechanical, Maritime and Materials Engineering;34 - 3mE;3mE;3mE;begane grond;34.07.00.140;G-0-140;G-0-140;GROEPSRUIMTE - projectruimte 4;Group room;groepswerkplek;Building-34@tudelft.nl;;52.000166;4.371881;B;6;1;6;0;6;0;3;1;rustig;ja;nee;ja (>/= 1 pp);ja;ja;nee;nee;nee;>25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00294;34 - 3mE;34 - Mechanical, Maritime and Materials Engineering;34 - 3mE;3mE;3mE;begane grond;34.07.00.160;G-0-160;G-0-160;GROEPSRUIMTE - projectruimte 5;Group room;groepswerkplek;Building-34@tudelft.nl;;52.000166;4.371881;B;6;1;6;0;6;0;3;1;rustig;ja;nee;ja (>/= 1 pp);ja;ja;nee;nee;nee;>25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00295;34 - 3mE;34 - Mechanical, Maritime and Materials Engineering;34 - 3mE;3mE;3mE;begane grond;34.07.00.180;G-0-180;G-0-180;GROEPSRUIMTE - projectruimte 6;Group room;groepswerkplek;Building-34@tudelft.nl;;52.000166;4.371881;B;6;1;6;0;6;0;3;1;rustig;ja;nee;ja (>/= 1 pp);ja;ja;nee;nee;nee;>25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00296;36 - EWI;36 - Electrical Engineering, Mathematics and Computer Science;36 - EWI;EWI;EEMCS;begane grond;36.01.00.130;HB 00.130;HB 00.130;GANG - centrale hal liftkant;Corridor;aanlandstudieplek / groepswerkplek;Building-36@tudelft.nl;;51.998987;4.373433;B;16;4;4;0;16;0;4;1;rumoerig;nee;ja;ja (<1 pp);nee;nee;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00297;36 - EWI;36 - Electrical Engineering, Mathematics and Computer Science;36 - EWI;EWI;EEMCS;begane grond;36.01.00.130;HB 00.130;HB 00.130;GANG - centrale hal raamkant;Corridor;aanlandstudieplek / groepswerkplek;Building-36@tudelft.nl;;51.998987;4.373433;B;36;6;6;0;36;0;24;1;rumoerig;nee;ja;ja (<1 pp);nee;nee;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00298;36 - EWI;36 - Electrical Engineering, Mathematics and Computer Science;36 - EWI;EWI;EEMCS;begane grond;36.01.00.510;HB 00.510;HB 00.510;GANG;Corridor;aanlandstudieplek;Building-36@tudelft.nl;;51.998951;4.373250;B;16;2;4;0;8;8;4;1;rumoerig;nee;nee;ja (<1 pp);nee;nee;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00299;36 - EWI;36 - Electrical Engineering, Mathematics and Computer Science;36 - EWI;EWI;EEMCS;begane grond;36.01.00.511;HB 00.511;HB 00.511;STUDIERUIMTE;Study Spot;aanlandstudieplek / groepswerkplek;Building-36@tudelft.nl;;51.998750;4.373232;B;36;18;2;18;0;0;18;1;rustig;nee;ja;ja (>/= 1 pp);nee;nee;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00300;36 - EWI;36 - Electrical Engineering, Mathematics and Computer Science;36 - EWI;EWI;EEMCS;begane grond;36.01.00.512;HB 00.512;HB 00.512;GANG;Corridor;aanlandstudieplek / groepswerkplek;Building-36@tudelft.nl;;51.998819;4.372975;B;16;8;2;0;16;0;8;1;rustig;nee;ja;ja (>/= 1 pp);nee;nee;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00301;36 - EWI;36 - Electrical Engineering, Mathematics and Computer Science;36 - EWI;EWI;EEMCS;begane grond;36.01.00.512;HB.00.512;HB.00.512;GANG - PC-plekken voor Boole;Corridor;aanlandstudieplek;Building-36@tudelft.nl;;51.998819;4.372975;B;8;4;2;0;8;0;4;1;rustig;nee;ja;ja (>/= 1 pp);ja;ja;nee;nee;nee;>25m;>25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00302;36 - EWI;36 - Electrical Engineering, Mathematics and Computer Science;36 - EWI;EWI;EEMCS;1e verdieping;36.01.01.030;HB 01.030;HB 01.030;RESTAURANT - lange tafel;Restaurant;horecaplek;Building-36@tudelft.nl;;51.998987;4.373433;C;156;26;6;0;156;0;52;1;rumoerig;nee;ja;nee;nee;nee;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
